k,ZMP_ref_x,ZMP_ref_y,ZMP_x,COM_x,ZMP_y,COM_y
8330,0.4,-0.05,0.400042,0.399143,-0.0500844,-0.0459847
8331,0.4,-0.05,0.400042,0.399157,-0.0500838,-0.0459963
8332,0.4,-0.05,0.400042,0.39917,-0.0500832,-0.0460077
8333,0.4,-0.05,0.400041,0.399184,-0.0500827,-0.046019
8334,0.4,-0.05,0.400041,0.399197,-0.0500821,-0.04603
8335,0.4,-0.05,0.400041,0.399211,-0.0500816,-0.0460409
8336,0.4,-0.05,0.400041,0.399224,-0.050081,-0.0460515
8337,0.4,-0.05,0.40004,0.399237,-0.0500805,-0.046062
8338,0.4,-0.05,0.40004,0.399251,-0.05008,-0.0460724
8339,0.4,-0.05,0.40004,0.399264,-0.0500794,-0.0460825
8340,0.4,-0.05,0.40004,0.399277,-0.0500789,-0.0460925
8341,0.4,-0.05,0.400039,0.39929,-0.0500784,-0.0461023
8342,0.4,-0.05,0.400039,0.399303,-0.0500779,-0.0461119
8343,0.4,-0.05,0.400039,0.399317,-0.0500773,-0.0461213
8344,0.4,-0.05,0.400039,0.39933,-0.0500768,-0.0461306
8345,0.4,-0.05,0.400038,0.399343,-0.0500763,-0.0461397
8346,0.4,-0.05,0.400038,0.399356,-0.0500758,-0.0461486
8347,0.4,-0.05,0.400038,0.399369,-0.0500753,-0.0461573
8348,0.4,-0.05,0.400037,0.399382,-0.0500748,-0.0461658
8349,0.4,-0.05,0.400037,0.399395,-0.0500743,-0.0461742
8350,0.4,-0.05,0.400037,0.399407,-0.0500738,-0.0461824
8351,0.4,-0.05,0.400037,0.39942,-0.0500733,-0.0461905
8352,0.4,-0.05,0.400037,0.399433,-0.0500728,-0.0461983
8353,0.4,-0.05,0.400036,0.399446,-0.0500723,-0.046206
8354,0.4,-0.05,0.400036,0.399459,-0.0500719,-0.0462135
8355,0.4,-0.05,0.400036,0.399472,-0.0500714,-0.0462209
8356,0.4,-0.05,0.400036,0.399484,-0.0500709,-0.0462281
8357,0.4,-0.05,0.400035,0.399497,-0.0500704,-0.0462351
8358,0.4,-0.05,0.400035,0.39951,-0.05007,-0.0462419
8359,0.4,-0.05,0.400035,0.399522,-0.0500695,-0.0462486
8360,0.4,-0.05,0.400035,0.399535,-0.050069,-0.046255
8361,0.4,-0.05,0.400034,0.399548,-0.0500686,-0.0462614
8362,0.4,-0.05,0.400034,0.39956,-0.0500681,-0.0462675
8363,0.4,-0.05,0.400034,0.399573,-0.0500677,-0.0462735
8364,0.4,-0.05,0.400034,0.399585,-0.0500672,-0.0462793
8365,0.4,-0.05,0.400033,0.399598,-0.0500668,-0.0462849
8366,0.4,-0.05,0.400033,0.39961,-0.0500663,-0.0462904
8367,0.4,-0.05,0.400033,0.399623,-0.0500659,-0.0462957
8368,0.4,-0.05,0.400033,0.399635,-0.0500654,-0.0463009
8369,0.4,-0.05,0.400033,0.399648,-0.050065,-0.0463058
8370,0.4,-0.05,0.400032,0.39966,-0.0500646,-0.0463106
8371,0.4,-0.05,0.400032,0.399673,-0.0500641,-0.0463153
8372,0.4,-0.05,0.400032,0.399685,-0.0500637,-0.0463197
8373,0.4,-0.05,0.400032,0.399698,-0.0500633,-0.046324
8374,0.4,-0.05,0.400032,0.39971,-0.0500629,-0.0463282
8375,0.4,-0.05,0.400031,0.399722,-0.0500625,-0.0463321
8376,0.4,-0.05,0.400031,0.399735,-0.050062,-0.0463359
8377,0.4,-0.05,0.400031,0.399747,-0.0500616,-0.0463396
8378,0.4,-0.05,0.400031,0.399759,-0.0500612,-0.046343
8379,0.4,-0.05,0.40003,0.399772,-0.0500608,-0.0463463
8380,0.4,-0.05,0.40003,0.399784,-0.0500604,-0.0463495
8381,0.4,-0.05,0.40003,0.399796,-0.05006,-0.0463524
8382,0.4,-0.05,0.40003,0.399809,-0.0500596,-0.0463553
8383,0.4,-0.05,0.40003,0.399821,-0.0500592,-0.0463579
8384,0.4,-0.05,0.400029,0.399833,-0.0500588,-0.0463604
8385,0.4,-0.05,0.400029,0.399845,-0.0500584,-0.0463627
8386,0.4,-0.05,0.400029,0.399858,-0.050058,-0.0463648
8387,0.4,-0.05,0.400029,0.39987,-0.0500576,-0.0463668
8388,0.4,-0.05,0.400029,0.399882,-0.0500573,-0.0463686
8389,0.4,-0.05,0.400029,0.399894,-0.0500569,-0.0463703
8390,0.4,-0.05,0.400028,0.399907,-0.0500565,-0.0463718
8391,0.4,-0.05,0.400028,0.399919,-0.0500561,-0.0463731
8392,0.4,-0.05,0.400028,0.399931,-0.0500558,-0.0463742
8393,0.4,-0.05,0.400028,0.399943,-0.0500554,-0.0463752
8394,0.4,-0.05,0.400028,0.399956,-0.050055,-0.0463761
8395,0.4,-0.05,0.400027,0.399968,-0.0500546,-0.0463767
8396,0.4,-0.05,0.400027,0.39998,-0.0500543,-0.0463772
8397,0.4,-0.05,0.400027,0.399992,-0.0500539,-0.0463776
8398,0.4,-0.05,0.400027,0.400004,-0.0500536,-0.0463778
8399,0.4,-0.05,0.400027,0.400017,-0.0500532,-0.0463778
8400,0.4,-0.05,0.400026,0.400029,-0.0500529,-0.0463776
8401,0.4,-0.05,0.400026,0.400041,-0.0500525,-0.0463773
8402,0.4,-0.05,0.400026,0.400053,-0.0500521,-0.0463768
8403,0.4,-0.05,0.400026,0.400065,-0.0500518,-0.0463762
8404,0.4,-0.05,0.400026,0.400078,-0.0500515,-0.0463754
8405,0.4,-0.05,0.400026,0.40009,-0.0500511,-0.0463744
8406,0.4,-0.05,0.400025,0.400102,-0.0500508,-0.0463733
8407,0.4,-0.05,0.400025,0.400114,-0.0500504,-0.046372
8408,0.4,-0.05,0.400025,0.400126,-0.0500501,-0.0463705
8409,0.4,-0.05,0.400025,0.400139,-0.0500498,-0.0463689
8410,0.4,-0.05,0.400025,0.400151,-0.0500494,-0.0463671
8411,0.4,-0.05,0.400025,0.400163,-0.0500491,-0.0463651
8412,0.4,-0.05,0.400024,0.400175,-0.0500488,-0.046363
8413,0.4,-0.05,0.400024,0.400188,-0.0500485,-0.0463607
8414,0.4,-0.05,0.400024,0.4002,-0.0500481,-0.0463583
8415,0.4,-0.05,0.400024,0.400212,-0.0500478,-0.0463557
8416,0.4,-0.05,0.400024,0.400224,-0.0500475,-0.0463529
8417,0.4,-0.05,0.400024,0.400237,-0.0500472,-0.0463499
8418,0.4,-0.05,0.400023,0.400249,-0.0500469,-0.0463468
8419,0.4,-0.05,0.400023,0.400261,-0.0500466,-0.0463435
8420,0.4,-0.05,0.400023,0.400273,-0.0500462,-0.0463401
8421,0.4,-0.05,0.400023,0.400286,-0.0500459,-0.0463365
8422,0.4,-0.05,0.400023,0.400298,-0.0500456,-0.0463327
8423,0.4,-0.05,0.400023,0.40031,-0.0500453,-0.0463288
8424,0.4,-0.05,0.400023,0.400323,-0.050045,-0.0463247
8425,0.4,-0.05,0.400022,0.400335,-0.0500447,-0.0463204
8426,0.4,-0.05,0.400022,0.400348,-0.0500444,-0.046316
8427,0.4,-0.05,0.400022,0.40036,-0.0500441,-0.0463114
8428,0.4,-0.05,0.400022,0.400372,-0.0500438,-0.0463066
8429,0.4,-0.05,0.400022,0.400385,-0.0500435,-0.0463017
8430,0.4,-0.05,0.400022,0.400397,-0.0500433,-0.0462966
8431,0.4,-0.05,0.400022,0.40041,-0.050043,-0.0462913
8432,0.4,-0.05,0.400021,0.400422,-0.0500427,-0.0462859
8433,0.4,-0.05,0.400021,0.400435,-0.0500424,-0.0462803
8434,0.4,-0.05,0.400021,0.400447,-0.0500421,-0.0462745
8435,0.4,-0.05,0.400021,0.40046,-0.0500418,-0.0462686
8436,0.4,-0.05,0.400021,0.400472,-0.0500416,-0.0462625
8437,0.4,-0.05,0.400021,0.400485,-0.0500413,-0.0462562
8438,0.4,-0.05,0.400021,0.400497,-0.050041,-0.0462498
8439,0.4,-0.05,0.40002,0.40051,-0.0500407,-0.0462432
8440,0.4,-0.05,0.40002,0.400523,-0.0500405,-0.0462364
8441,0.4,-0.05,0.40002,0.400535,-0.0500402,-0.0462294
8442,0.4,-0.05,0.40002,0.400548,-0.0500399,-0.0462223
8443,0.4,-0.05,0.40002,0.400561,-0.0500397,-0.046215
8444,0.4,-0.05,0.40002,0.400573,-0.0500394,-0.0462076
8445,0.4,-0.05,0.40002,0.400586,-0.0500391,-0.0461999
8446,0.4,-0.05,0.400019,0.400599,-0.0500389,-0.0461921
8447,0.4,-0.05,0.400019,0.400612,-0.0500386,-0.0461842
8448,0.4,-0.05,0.400019,0.400625,-0.0500384,-0.046176
8449,0.4,-0.05,0.400019,0.400637,-0.0500381,-0.0461677
8450,0.4,-0.05,0.400019,0.40065,-0.0500378,-0.0461592
8451,0.4,-0.05,0.400019,0.400663,-0.0500376,-0.0461506
8452,0.4,-0.05,0.400019,0.400676,-0.0500373,-0.0461417
8453,0.4,-0.05,0.400019,0.400689,-0.0500371,-0.0461327
8454,0.4,-0.05,0.400018,0.400702,-0.0500368,-0.0461235
8455,0.4,-0.05,0.400018,0.400715,-0.0500366,-0.0461142
8456,0.4,-0.05,0.400018,0.400728,-0.0500364,-0.0461046
8457,0.4,-0.05,0.400018,0.400741,-0.0500361,-0.0460949
8458,0.4,-0.05,0.400018,0.400754,-0.0500359,-0.046085
8459,0.4,-0.05,0.400018,0.400768,-0.0500356,-0.046075
8460,0.4,-0.05,0.400018,0.400781,-0.0500354,-0.0460647
8461,0.4,-0.05,0.400018,0.400794,-0.0500352,-0.0460543
8462,0.4,-0.05,0.400018,0.400807,-0.0500349,-0.0460437
8463,0.4,-0.05,0.400017,0.40082,-0.0500347,-0.046033
8464,0.4,-0.05,0.400017,0.400834,-0.0500345,-0.046022
8465,0.4,-0.05,0.400017,0.400847,-0.0500342,-0.0460109
8466,0.4,-0.05,0.400017,0.400861,-0.050034,-0.0459996
8467,0.4,-0.05,0.400017,0.400874,-0.0500338,-0.0459881
8468,0.4,-0.05,0.400017,0.400888,-0.0500336,-0.0459764
8469,0.4,-0.05,0.400017,0.400901,-0.0500333,-0.0459646
8470,0.4,-0.05,0.400017,0.400915,-0.0500331,-0.0459525
8471,0.4,-0.05,0.400017,0.400928,-0.0500329,-0.0459403
8472,0.4,-0.05,0.400016,0.400942,-0.0500327,-0.0459279
8473,0.4,-0.05,0.400016,0.400956,-0.0500324,-0.0459154
8474,0.4,-0.05,0.400016,0.400969,-0.0500322,-0.0459026
8475,0.4,-0.05,0.400016,0.400983,-0.050032,-0.0458896
8476,0.4,-0.05,0.400016,0.400997,-0.0500318,-0.0458765
8477,0.4,-0.05,0.400016,0.401011,-0.0500316,-0.0458632
8478,0.4,-0.05,0.400016,0.401025,-0.0500314,-0.0458497
8479,0.4,-0.05,0.400016,0.401038,-0.0500312,-0.045836
8480,0.4,-0.05,0.400016,0.401052,-0.050031,-0.0458221
8481,0.4,-0.05,0.400015,0.401066,-0.0500308,-0.0458081
8482,0.4,-0.05,0.400015,0.401081,-0.0500306,-0.0457938
8483,0.4,-0.05,0.400015,0.401095,-0.0500303,-0.0457794
8484,0.4,-0.05,0.400015,0.401109,-0.0500301,-0.0457648
8485,0.4,-0.05,0.400015,0.401123,-0.0500299,-0.0457499
8486,0.4,-0.05,0.400015,0.401137,-0.0500297,-0.0457349
8487,0.4,-0.05,0.400015,0.401152,-0.0500295,-0.0457197
8488,0.4,-0.05,0.400015,0.401166,-0.0500294,-0.0457043
8489,0.4,-0.05,0.400015,0.40118,-0.0500292,-0.0456887
8490,0.4,-0.05,0.400015,0.401195,-0.050029,-0.045673
8491,0.4,-0.05,0.400014,0.40121,-0.0500288,-0.045657
8492,0.4,-0.05,0.400014,0.401224,-0.0500286,-0.0456408
8493,0.4,-0.05,0.400014,0.401239,-0.0500284,-0.0456245
8494,0.4,-0.05,0.400014,0.401253,-0.0500282,-0.0456079
8495,0.4,-0.05,0.400014,0.401268,-0.050028,-0.0455911
8496,0.4,-0.05,0.400014,0.401283,-0.0500278,-0.0455742
8497,0.4,-0.05,0.400014,0.401298,-0.0500276,-0.045557
8498,0.4,-0.05,0.400014,0.401313,-0.0500275,-0.0455397
8499,0.4,-0.05,0.400014,0.401328,-0.0500273,-0.0455221
8500,0.4,-0.05,0.400014,0.401343,-0.0500271,-0.0455044
8501,0.4,-0.05,0.400014,0.401358,-0.0500269,-0.0454864
8502,0.4,-0.05,0.400013,0.401373,-0.0500267,-0.0454682
8503,0.4,-0.05,0.400013,0.401388,-0.0500265,-0.0454499
8504,0.4,-0.05,0.400013,0.401403,-0.0500264,-0.0454313
8505,0.4,-0.05,0.400013,0.401419,-0.0500262,-0.0454125
8506,0.4,-0.05,0.400013,0.401434,-0.050026,-0.0453936
8507,0.4,-0.05,0.400013,0.40145,-0.0500258,-0.0453744
8508,0.4,-0.05,0.400013,0.401465,-0.0500257,-0.045355
8509,0.4,-0.05,0.400013,0.401481,-0.0500255,-0.0453354
8510,0.4,-0.05,0.400013,0.401496,-0.0500253,-0.0453156
8511,0.4,-0.05,0.400013,0.401512,-0.0500252,-0.0452956
8512,0.4,-0.05,0.400013,0.401528,-0.050025,-0.0452753
8513,0.4,-0.05,0.400012,0.401544,-0.0500248,-0.0452549
8514,0.4,-0.05,0.400012,0.40156,-0.0500247,-0.0452342
8515,0.4,-0.05,0.400012,0.401576,-0.0500245,-0.0452134
8516,0.4,-0.05,0.400012,0.401592,-0.0500243,-0.0451923
8517,0.4,-0.05,0.400012,0.401608,-0.0500242,-0.045171
8518,0.4,-0.05,0.400012,0.401624,-0.050024,-0.0451495
8519,0.4,-0.05,0.400012,0.40164,-0.0500239,-0.0451277
8520,0.4,-0.05,0.400012,0.401657,-0.0500237,-0.0451058
8521,0.4,-0.05,0.400012,0.401673,-0.0500235,-0.0450836
8522,0.4,-0.05,0.400012,0.40169,-0.0500234,-0.0450612
8523,0.4,-0.05,0.400012,0.401706,-0.0500232,-0.0450386
8524,0.4,-0.05,0.400012,0.401723,-0.0500231,-0.0450158
8525,0.4,-0.05,0.400012,0.40174,-0.0500229,-0.0449927
8526,0.4,-0.05,0.400011,0.401756,-0.0500228,-0.0449695
8527,0.4,-0.05,0.400011,0.401773,-0.0500226,-0.044946
8528,0.4,-0.05,0.400011,0.40179,-0.0500225,-0.0449222
8529,0.4,-0.05,0.400011,0.401807,-0.0500223,-0.0448983
8530,0.4,-0.05,0.400011,0.401824,-0.0500222,-0.0448741
8531,0.4,-0.05,0.400011,0.401842,-0.050022,-0.0448497
8532,0.4,-0.05,0.400011,0.401859,-0.0500219,-0.044825
8533,0.4,-0.05,0.400011,0.401876,-0.0500217,-0.0448001
8534,0.4,-0.05,0.400011,0.401894,-0.0500216,-0.044775
8535,0.4,-0.05,0.400011,0.401911,-0.0500214,-0.0447497
8536,0.4,-0.05,0.400011,0.401929,-0.0500213,-0.0447241
8537,0.4,-0.05,0.400011,0.401947,-0.0500211,-0.0446983
8538,0.4,-0.05,0.400011,0.401964,-0.050021,-0.0446722
8539,0.4,-0.05,0.40001,0.401982,-0.0500209,-0.0446459
8540,0.4,-0.05,0.40001,0.402,-0.0500207,-0.0446194
8541,0.4,-0.05,0.40001,0.402018,-0.0500206,-0.0445926
8542,0.4,-0.05,0.40001,0.402036,-0.0500204,-0.0445656
8543,0.4,-0.05,0.40001,0.402055,-0.0500203,-0.0445383
8544,0.4,-0.05,0.40001,0.402073,-0.0500202,-0.0445108
8545,0.4,-0.05,0.40001,0.402091,-0.05002,-0.0444831
8546,0.4,-0.05,0.40001,0.40211,-0.0500199,-0.0444551
8547,0.4,-0.05,0.40001,0.402128,-0.0500198,-0.0444268
8548,0.4,-0.05,0.40001,0.402147,-0.0500196,-0.0443983
8549,0.4,-0.05,0.40001,0.402166,-0.0500195,-0.0443696
8550,0.4,-0.05,0.40001,0.402185,-0.0500194,-0.0443406
8551,0.4,-0.05,0.40001,0.402204,-0.0500192,-0.0443113
8552,0.4,-0.05,0.40001,0.402223,-0.0500191,-0.0442818
8553,0.4,-0.05,0.40001,0.402242,-0.050019,-0.0442521
8554,0.4,-0.05,0.400009,0.402261,-0.0500189,-0.0442221
8555,0.4,-0.05,0.400009,0.402281,-0.0500187,-0.0441918
8556,0.4,-0.05,0.400009,0.4023,-0.0500186,-0.0441613
8557,0.4,-0.05,0.400009,0.40232,-0.0500185,-0.0441305
8558,0.4,-0.05,0.400009,0.402339,-0.0500184,-0.0440994
8559,0.4,-0.05,0.400009,0.402359,-0.0500182,-0.0440681
8560,0.4,-0.05,0.400009,0.402379,-0.0500181,-0.0440365
8561,0.4,-0.05,0.400009,0.402399,-0.050018,-0.0440046
8562,0.4,-0.05,0.400009,0.402419,-0.0500179,-0.0439725
8563,0.4,-0.05,0.400009,0.402439,-0.0500178,-0.0439401
8564,0.4,-0.05,0.400009,0.40246,-0.0500176,-0.0439074
8565,0.4,-0.05,0.400009,0.40248,-0.0500175,-0.0438745
8566,0.4,-0.05,0.400009,0.402501,-0.0500174,-0.0438413
8567,0.4,-0.05,0.400009,0.402521,-0.0500173,-0.0438078
8568,0.4,-0.05,0.400009,0.402542,-0.0500172,-0.043774
8569,0.4,-0.05,0.400009,0.402563,-0.0500171,-0.04374
8570,0.4,-0.05,0.400009,0.402584,-0.0500169,-0.0437057
8571,0.4,-0.05,0.400008,0.402605,-0.0500168,-0.0436711
8572,0.4,-0.05,0.400008,0.402626,-0.0500167,-0.0436362
8573,0.4,-0.05,0.400008,0.402648,-0.0500166,-0.043601
8574,0.4,-0.05,0.400008,0.402669,-0.0500165,-0.0435656
8575,0.4,-0.05,0.400008,0.402691,-0.0500164,-0.0435298
8576,0.4,-0.05,0.400008,0.402712,-0.0500163,-0.0434938
8577,0.4,-0.05,0.400008,0.402734,-0.0500162,-0.0434575
8578,0.4,-0.05,0.400008,0.402756,-0.0500161,-0.0434209
8579,0.4,-0.05,0.400008,0.402778,-0.050016,-0.0433839
8580,0.4,-0.05,0.400008,0.4028,-0.0500158,-0.0433467
8581,0.4,-0.05,0.400008,0.402823,-0.0500157,-0.0433092
8582,0.4,-0.05,0.400008,0.402845,-0.0500156,-0.0432714
8583,0.4,-0.05,0.400008,0.402868,-0.0500155,-0.0432333
8584,0.4,-0.05,0.400008,0.40289,-0.0500154,-0.0431949
8585,0.4,-0.05,0.400008,0.402913,-0.0500153,-0.0431562
8586,0.4,-0.05,0.400008,0.402936,-0.0500152,-0.0431172
8587,0.4,-0.05,0.400008,0.402959,-0.0500151,-0.0430779
8588,0.4,-0.05,0.400008,0.402982,-0.050015,-0.0430382
8589,0.4,-0.05,0.400008,0.403006,-0.0500149,-0.0429983
8590,0.4,-0.05,0.400007,0.403029,-0.0500148,-0.042958
8591,0.4,-0.05,0.400007,0.403053,-0.0500147,-0.0429175
8592,0.4,-0.05,0.400007,0.403077,-0.0500146,-0.0428766
8593,0.4,-0.05,0.400007,0.4031,-0.0500145,-0.0428354
8594,0.4,-0.05,0.400007,0.403124,-0.0500144,-0.0427938
8595,0.4,-0.05,0.400007,0.403149,-0.0500143,-0.042752
8596,0.4,-0.05,0.400007,0.403173,-0.0500142,-0.0427098
8597,0.4,-0.05,0.400007,0.403197,-0.0500141,-0.0426673
8598,0.4,-0.05,0.400007,0.403222,-0.050014,-0.0426245
8599,0.4,-0.05,0.400007,0.403247,-0.0500139,-0.0425813
8600,0.4,-0.05,0.400007,0.403272,-0.0500138,-0.0425379
8601,0.4,-0.05,0.400007,0.403297,-0.0500138,-0.042494
8602,0.4,-0.05,0.400007,0.403322,-0.0500137,-0.0424499
8603,0.4,-0.05,0.400007,0.403347,-0.0500136,-0.0424054
8604,0.4,-0.05,0.400007,0.403372,-0.0500135,-0.0423606
8605,0.4,-0.05,0.400007,0.403398,-0.0500134,-0.0423154
8606,0.4,-0.05,0.400007,0.403424,-0.0500133,-0.0422699
8607,0.4,-0.05,0.400007,0.40345,-0.0500132,-0.042224
8608,0.4,-0.05,0.400007,0.403476,-0.0500131,-0.0421778
8609,0.4,-0.05,0.400007,0.403502,-0.050013,-0.0421312
8610,0.4,-0.05,0.400007,0.403528,-0.0500129,-0.0420843
8611,0.4,-0.05,0.400007,0.403555,-0.0500129,-0.0420371
8612,0.4,-0.05,0.400006,0.403582,-0.0500128,-0.0419894
8613,0.4,-0.05,0.400006,0.403609,-0.0500127,-0.0419415
8614,0.4,-0.05,0.400006,0.403636,-0.0500126,-0.0418931
8615,0.4,-0.05,0.400006,0.403663,-0.0500125,-0.0418444
8616,0.4,-0.05,0.400006,0.40369,-0.0500124,-0.0417954
8617,0.4,-0.05,0.400006,0.403718,-0.0500123,-0.0417459
8618,0.4,-0.05,0.400006,0.403745,-0.0500123,-0.0416961
8619,0.4,-0.05,0.400006,0.403773,-0.0500122,-0.041646
8620,0.4,-0.05,0.400006,0.403801,-0.0500121,-0.0415954
8621,0.4,-0.05,0.400006,0.403829,-0.050012,-0.0415445
8622,0.4,-0.05,0.400006,0.403858,-0.0500119,-0.0414932
8623,0.4,-0.05,0.400006,0.403886,-0.0500119,-0.0414415
8624,0.4,-0.05,0.400006,0.403915,-0.0500118,-0.0413895
8625,0.4,-0.05,0.400006,0.403944,-0.0500117,-0.041337
8626,0.4,-0.05,0.400006,0.403973,-0.0500116,-0.0412842
8627,0.4,-0.05,0.400006,0.404002,-0.0500115,-0.041231
8628,0.4,-0.05,0.400006,0.404031,-0.0500115,-0.0411774
8629,0.4,-0.05,0.400006,0.404061,-0.0500114,-0.0411234
8630,0.4,-0.05,0.400006,0.404091,-0.0500113,-0.041069
8631,0.4,-0.05,0.400006,0.40412,-0.0500112,-0.0410142
8632,0.4,-0.05,0.400006,0.404151,-0.0500112,-0.040959
8633,0.4,-0.05,0.400006,0.404181,-0.0500111,-0.0409034
8634,0.4,-0.05,0.400006,0.404211,-0.050011,-0.0408474
8635,0.4,-0.05,0.400006,0.404242,-0.0500109,-0.040791
8636,0.4,-0.05,0.400006,0.404273,-0.0500109,-0.0407341
8637,0.4,-0.05,0.400005,0.404304,-0.0500108,-0.0406769
8638,0.4,-0.05,0.400005,0.404335,-0.0500107,-0.0406192
8639,0.4,-0.05,0.400005,0.404367,-0.0500106,-0.0405612
8640,0.4,-0.05,0.400005,0.404398,-0.0500106,-0.0405027
8641,0.4,-0.05,0.400005,0.40443,-0.0500105,-0.0404437
8642,0.4,-0.05,0.400005,0.404462,-0.0500104,-0.0403844
8643,0.4,-0.05,0.400005,0.404494,-0.0500104,-0.0403246
8644,0.4,-0.05,0.400005,0.404527,-0.0500103,-0.0402644
8645,0.4,-0.05,0.400005,0.404559,-0.0500102,-0.0402038
8646,0.4,-0.05,0.400005,0.404592,-0.0500101,-0.0401427
8647,0.4,-0.05,0.400005,0.404625,-0.0500101,-0.0400811
8648,0.4,-0.05,0.400005,0.404659,-0.05001,-0.0400192
8649,0.4,-0.05,0.400005,0.404692,-0.0500099,-0.0399568
8650,0.4,-0.05,0.400005,0.404726,-0.0500099,-0.0398939
8651,0.4,-0.05,0.400005,0.404759,-0.0500098,-0.0398306
8652,0.4,-0.05,0.400005,0.404794,-0.0500097,-0.0397668
8653,0.4,-0.05,0.400005,0.404828,-0.0500097,-0.0397026
8654,0.4,-0.05,0.400005,0.404862,-0.0500096,-0.0396379
8655,0.4,-0.05,0.400005,0.404897,-0.0500095,-0.0395728
8656,0.4,-0.05,0.400005,0.404932,-0.0500095,-0.0395072
8657,0.4,-0.05,0.400005,0.404967,-0.0500094,-0.0394411
8658,0.4,-0.05,0.400005,0.405003,-0.0500093,-0.0393746
8659,0.4,-0.05,0.400005,0.405038,-0.0500093,-0.0393075
8660,0.4,-0.05,0.400005,0.405074,-0.0500092,-0.03924
8661,0.4,-0.05,0.400005,0.40511,-0.0500092,-0.0391721
8662,0.4,-0.05,0.400005,0.405146,-0.0500091,-0.0391036
8663,0.4,-0.05,0.400005,0.405183,-0.050009,-0.0390347
8664,0.4,-0.05,0.400005,0.40522,-0.050009,-0.0389652
8665,0.4,-0.05,0.400005,0.405257,-0.0500089,-0.0388953
8666,0.4,-0.05,0.400005,0.405294,-0.0500089,-0.0388249
8667,0.4,-0.05,0.400005,0.405331,-0.0500088,-0.0387539
8668,0.4,-0.05,0.400004,0.405369,-0.0500087,-0.0386825
8669,0.4,-0.05,0.400004,0.405407,-0.0500087,-0.0386106
8670,0.4,-0.05,0.400004,0.405445,-0.0500086,-0.0385381
8671,0.4,-0.05,0.400004,0.405483,-0.0500086,-0.0384652
8672,0.4,-0.05,0.400004,0.405522,-0.0500085,-0.0383917
8673,0.4,-0.05,0.400004,0.405561,-0.0500084,-0.0383177
8674,0.4,-0.05,0.400004,0.4056,-0.0500084,-0.0382432
8675,0.4,-0.05,0.400004,0.40564,-0.0500083,-0.0381682
8676,0.4,-0.05,0.400004,0.405679,-0.0500083,-0.0380926
8677,0.4,-0.05,0.400004,0.405719,-0.0500082,-0.0380166
8678,0.4,-0.05,0.400004,0.405759,-0.0500082,-0.0379399
8679,0.4,-0.05,0.400004,0.4058,-0.0500081,-0.0378628
8680,0.4,-0.05,0.400004,0.40584,-0.050008,-0.0377851
8681,0.4,-0.05,0.400004,0.405881,-0.050008,-0.0377068
8682,0.4,-0.05,0.400004,0.405922,-0.0500079,-0.037628
8683,0.4,-0.05,0.400004,0.405964,-0.0500079,-0.0375487
8684,0.4,-0.05,0.400004,0.406006,-0.0500078,-0.0374688
8685,0.4,-0.05,0.400004,0.406048,-0.0500078,-0.0373883
8686,0.4,-0.05,0.400004,0.40609,-0.0500077,-0.0373073
8687,0.4,-0.05,0.400004,0.406132,-0.0500077,-0.0372257
8688,0.4,-0.05,0.400004,0.406175,-0.0500076,-0.0371435
8689,0.4,-0.05,0.400004,0.406218,-0.0500076,-0.0370608
8690,0.4,-0.05,0.400004,0.406262,-0.0500075,-0.0369775
8691,0.4,-0.05,0.400004,0.406305,-0.0500075,-0.0368936
8692,0.4,-0.05,0.400004,0.406349,-0.0500074,-0.0368091
8693,0.4,-0.05,0.400004,0.406393,-0.0500073,-0.036724
8694,0.4,-0.05,0.400004,0.406438,-0.0500073,-0.0366384
8695,0.4,-0.05,0.400004,0.406483,-0.0500072,-0.0365521
8696,0.4,-0.05,0.400004,0.406528,-0.0500072,-0.0364653
8697,0.4,-0.05,0.400004,0.406573,-0.0500071,-0.0363778
8698,0.4,-0.05,0.400004,0.406619,-0.0500071,-0.0362897
8699,0.4,-0.05,0.400004,0.406665,-0.050007,-0.036201
8700,0.4,-0.05,0.400004,0.406711,-0.050007,-0.0361117
8701,0.4,-0.05,0.400004,0.406757,-0.0500069,-0.0360218
8702,0.4,-0.05,0.400004,0.406804,-0.0500069,-0.0359313
8703,0.4,-0.05,0.400004,0.406851,-0.0500069,-0.0358401
8704,0.4,-0.05,0.400004,0.406899,-0.0500068,-0.0357483
8705,0.4,-0.05,0.400004,0.406947,-0.0500068,-0.0356559
8706,0.4,-0.05,0.400004,0.406995,-0.0500067,-0.0355628
8707,0.4,-0.05,0.400003,0.407043,-0.0500067,-0.0354691
8708,0.4,-0.05,0.400003,0.407092,-0.0500066,-0.0353747
8709,0.4,-0.05,0.400003,0.407141,-0.0500066,-0.0352797
8710,0.4,-0.05,0.400003,0.40719,-0.0500065,-0.035184
8711,0.4,-0.05,0.400003,0.40724,-0.0500065,-0.0350877
8712,0.4,-0.05,0.400003,0.40729,-0.0500064,-0.0349907
8713,0.4,-0.05,0.400003,0.40734,-0.0500064,-0.034893
8714,0.4,-0.05,0.400003,0.40739,-0.0500064,-0.0347947
8715,0.4,-0.05,0.400003,0.407441,-0.0500063,-0.0346957
8716,0.4,-0.05,0.400003,0.407493,-0.0500063,-0.034596
8717,0.4,-0.05,0.400003,0.407544,-0.0500062,-0.0344956
8718,0.4,-0.05,0.400003,0.407596,-0.0500062,-0.0343945
